plot,Tree_Num,Loc_X,Loc_Y,spp,ht,DBH1989,Cnpy1989,DBH1998,Cnpy1998,DBH2002,Cnpy2002,DBH2010,Cnpy2010,Notes
20,2950,36.9,75.8,ABBA,9,14.2,7,14.2,,,,14.2,7,Down
20,2951,37,76.2,PCRU,3,3,5,3,,,,3,7,Down
20,2952,37.6,76.5,TSCA,6,5.5,5,5.5,,,,5.7,5,
20,2953,39.7,76.5,ABBA,9,7.9,7,7.9,,,,7.9,7,Down
20,2954,39.4,78.1,TSCA,5,5.8,5,6,,,,6.4,5,
20,2955,37.2,78.6,TSCA,8,11.5,4,12.5,,,,14.2,4,
20,2956,39,79.4,PCRU,18,33.3,2,33.9,,,,34.1,2,
20,2957,36.7,79,TSCA,7,8.5,6,11.3,,,,9.95,4,
20,2958,36.2,79.7,PCRU,7,16.7,6,16,,,,16.05,6,"FoACRUerly #2958, Now #1698"
20,2959,36,80.1,ACRU,15,20.4,2,23,,,,24.85,2,"FoACRUerly #2959, Now #1697"
20,2960,37.7,80.2,PCRU,7,8,7,8,,,,8,7,Down
20,2961,38.7,80.1,THOC,6,7.7,6,7.7,,,,7.7,7,Down
20,2962,39.7,80.5,THOC,6,7.1,5,7.1,,,,7.1,7,Down
20,2963,37,80.8,PCRU,18,31,2,32.2,,,,34.3,6,"FoACRUerly #2963, Now #1699"
20,2964,37.8,81.3,PCRU,4,8.1,7,8.1,,,,8.1,7,Down
20,2965,39.8,83.7,TSCA,10,16.5,4,15.9,,,,16.4,4,Tagged #2351
20,2966,39.7,85.3,TSCA,6,8.7,7,8.7,,,,8.7,7,Down
20,2967,35.7,82.5,PCRU,8,8.3,7,8.3,,,,8.3,7,Down
20,2968,35.7,84.4,TSCA,11,14.2,3,14.6,,,,16.35,3,
20,2969,35.8,85,THOC,13,24.5,2,25.8,,,,27.8,2,
20,2970,36.9,86.8,THOC,9,11.5,4,11.5,,,,11.45,6,
20,2971,36.3,88.8,TSCA,12,23.2,2,25.8,,,,30,2,
20,2972,35.2,89.8,TSCA,11,11.3,3,11.8,,,,11.95,7,Standing
20,2973,37.3,91,PCRU,9,10.4,3,-99,,,,12,6,
20,2974,38.1,92.1,PCRU,9,12.7,3,-99,,,,16.7,6,
20,2975,37.5,92.8,PCRU,8,11.5,4,-99,,,,13.9,6,
20,2976,34.7,76.3,TSCA,7,9.3,5,9.6,,,,11.5,4,
20,2977,33.9,78.3,PCRU,13,24.8,2,25.3,,,,26.25,6,"FoACRUerly #2977, Now #1696"
20,2978,30.4,75.3,TSCA,6,7.4,5,8.8,,,,10.8,4,
20,2979,30.8,79.6,PCRU,8,13,4,14.7,,,,17.2,2,
20,2980,30.6,80.5,ABBA,11,12.1,7,12.1,,,,12.1,7,Down
20,2981,34.9,81.6,ACRU,12,22,2,23.2,,,,26.1,2,Tagged #2354
20,2982,33.6,81.5,THOC,5,7.9,7,7.9,,,,7.9,7,Down
20,2983,34.2,83.3,THOC,3,4.9,7,4.9,,,,4.9,7,Down
20,2984,34.3,84.2,THOC,4,5.5,7,5.5,,,,5.5,7,Down
20,2985,34,84.2,TSCA,8,6,6,6.4,,,,6.85,4,"FoACRUerly #2985, Now #1712"
20,2986,33.3,84,ABBA,10,14.6,6,14.7,,,,14.2,7,Standing
20,2987,31.9,83,TSCA,6,8.3,5,9.2,,,,11.8,4,
20,2988,31,83.6,PCRU,15,31.9,2,34.2,,,,36.2,2,
20,2989,31.6,83.3,PCRU,6,9.4,7,9.4,,,,9.4,7,Down
20,2990,32.3,85.5,TSCA,7,8.5,4,8.5,,,,10.8,4,Tagged #2353
20,2991,34.6,85.8,TSCA,7,6.9,4,6.9,,,,6.7,7,Standing
20,2992,34.3,86.9,PCRU,9,7.9,4,9.9,,,,9.7,7,Standing
20,2993,32.7,87.5,TSCA,8,7.8,6,8.1,,,,7.85,6,Tagged #2352
20,2994,31.6,87.7,PCRU,14,23.6,2,25,,,,25.25,2,
20,2995,32.6,88.4,PCRU,8,10.8,7,10.8,,,,10.8,7,Standing
20,2996,32.1,89.4,PCRU,8,8.6,6,8.4,,,,8.3,7,Standing
20,2997,31.7,90.3,ABBA,13,17.8,2,-99,,,,20.75,7,Standing
20,2998,31.2,91.6,TSCA,8,11.9,4,-99,,,,14,4,
20,2999,32.4,91.8,ABBA,7,7.3,7,7.3,,,,7.3,7,Down
20,3000,33.1,92,PCRU,4,5.4,7,5.4,,,,5.4,7,Standing
20,3001,34.3,89.7,ABBA,8,10.9,7,10.9,,,,10.9,7,Down
20,3002,34.3,91.1,ABBA,8,14.9,7,14.9,,,,14.9,7,Down
20,3003,32.8,90.6,PCRU,10,11.9,3,-99,,,,13.3,6,
20,3004,33.1,93.6,THOC,8,10.9,4,-99,,,,14.5,4,
20,3005,30.8,93.5,TSCA,9,11.6,4,-99,,,,16.7,3,
20,3006,30.9,94.7,THOC,7,11.5,7,11.5,,,,11.5,7,Down
20,3007,30.6,95.7,PCRU,15,21.7,2,-99,,,,22.15,6,
20,3008,32,94.4,THOC,5,4.8,6,-99,,,,4.8,7,Down
20,3009,31,96,TSCA,11,15.5,3,-99,,,,16.1,3,
20,3010,31.5,95.9,THOC,8,16,6,-99,,,,16.1,6,
20,3011,33.6,95.7,ABBA,10,14.3,2,-99,,,,14.3,7,Down
20,3012,32.5,96.9,TSCA,10,11.3,4,-99,,,,14.1,4,
20,3013,31.5,98.1,TSCA,15,21.9,2,-99,,,,27.1,2,"FoACRUerly #3013, Now #1695"
20,3014,29.5,81.5,TSCA,5,5,5,5.3,,,,5.8,5,
20,3015,27.3,82,TSCA,16,26,2,27.5,,,,29.15,2,
20,3016,27.4,83.9,TSCA,10,15.2,6,17.3,,,,20.4,3,"FoACRUerly #3016, Now #1694"
20,3017,28.1,84.1,THOC,15,59.8,2,60.5,,,,61.95,2,"Trunk Split (Dead 25.5, Live 43.95)"
20,3018,28.9,84.6,ABBA,6,10.2,7,10.2,,,,10.2,7,Down
20,3019,29.2,85.6,PCRU,5,6.1,5,6.4,,,,6.45,6,
20,3020,28.9,86.7,ABBA,10,16.4,7,16.4,,,,16.4,7,Down
20,3021,29.7,87.3,TSCA,5,4.3,6,4.4,,,,5.05,5,Tagged #2356
20,3022,28.7,87.5,ACRU,10,7.8,4,8.3,,,,8.6,3,
20,3023,28.3,86.5,THOC,5,5.9,5,6.1,,,,6.35,5,
20,3024,25.2,87.9,PCRU,15,26.9,2,28.9,,,,31,2,Tagged #2355
20,3025,25.7,87.8,PCRU,15,25.2,2,27.1,,,,29,2,"FoACRUerly #3025, Now #1692"
20,3026,26.3,88.4,THOC,9,15.3,6,15.2,,,,15.1,4,
20,3027,28.9,88.8,THOC,6,7.3,5,7.8,,,,7.9,4,
20,3028,28.9,89,THOC,6,7.3,5,7.7,,,,7.5,7,Standing
20,3029,27.4,89,PCRU,11,14.3,3,14.6,,,,14.8,3,
20,3030,27.4,89.6,THOC,4,3.7,5,3.8,,,,3.65,7,Standing
20,3031,28.2,90.5,ABBA,7,6.7,7,6.7,,,,6.7,7,Down
20,3032,25.2,90.2,PCRU,5,7.2,7,7.2,,,,7.2,7,Down
20,3033,26,90.4,ACRU,10,15.1,3,-99,,,,19.1,3,"FoACRUerly #3033, Now #1691"
20,3034,25.8,92.4,PCRU,11,16.4,6,-99,,,,15.5,7,Standing
20,3035,27.3,92.7,PCRU,3,4.1,5,-99,,,,4.1,7,Down
20,3036,27.5,92.4,ABBA,4,4.2,5,-99,,,,4.35,6,
20,3037,27.6,93.4,PIST,25,40.5,1,-99,,,,55.5,1,"FoACRUerly #3037, Now #1689"
20,3038,26.1,95.2,PCRU,17,28.5,2,-99,,,,30.85,2,
20,3039,25.4,96.2,THOC,7,17.9,6,-99,,,,19.75,7,Standing
20,3040,27.3,96,TSCA,10,17.3,4,-99,,,,19,4,
20,3041,27.9,97.6,TSCA,14,26.3,2,-99,,,,28.35,2,"FoACRUerly #3041, Now #1690"
20,3042,28.9,98.2,THOC,12,23.7,3,-99,,,,26.9,6,
20,1709,26.7,75.8,ABBA,-99,0,0,0,0,0,0,4,5,New Tree
20,1710,26.9,78.8,ABBA,-99,0,0,0,0,0,0,4,5,New Tree
20,1711,25.9,80.3,ABBA,-99,0,0,0,0,0,0,4.2,5,New Tree
20,1713,47.3,76.8,TSCA,-99,0,0,0,0,0,0,4.7,5,New Tree
20,1714,47.4,78,TSCA,-99,0,0,0,0,0,0,4.45,5,New Tree
20,1715,46,77.7,TSCA,-99,0,0,0,0,0,0,4.2,5,New Tree
20,1716,44.7,80.8,ABBA,-99,0,0,0,0,0,0,4.3,5,New Tree
20,1717,46,81.1,TSCA,-99,0,0,0,0,0,0,4.5,5,New Tree
21,2800,72.5,75.4,ABBA,3,3,5,-99,,,,5.8,5,
21,2801,72.5,77.6,ABBA,3,3,5,-99,,,,,7,gone
21,2802,72.5,77.9,ACRU,5,3.7,5,-99,,,,,7,no tag
21,2803,72.3,83.3,ACRU,5,3.9,5,-99,,,,,7,no tag
21,2804,72.1,83.2,ACRU,5,5.4,5,-99,,,,5.1,5,
21,2805,71.8,83.4,ACRU,6,8.4,5,-99,,,,12.5,4,
21,2806,72.1,83.5,ACRU,5,4.8,5,-99,,,,5.6,7,standing dead
21,2807,72.3,83.9,ACRU,5,3.9,5,-99,,,,4.7,7,standing dead
21,2808,70.2,83.7,TSCA,11,28,2,-99,,,,36.2,2,
21,2809,70.1,86.7,TSCA,5,8.4,5,-99,,,,10.6,5,
21,2810,74.4,84.8,ABBA,4,3.6,5,-99,,,,7.6,5,
21,2811,71,90.1,TSCA,19,36.2,1,-99,,,,45.2,2,
21,2812,70.4,90.8,TSCA,10,20.4,7,20.4,,,,,7,"standing, broken off"
21,2813,71.4,90.8,TSCA,5,7.6,5,-99,,,,10,5,
21,2814,71.3,92.1,TSCA,10,25,7,25,,,,,7,
21,2815,72.3,93,TSCA,8,26.8,7,26.8,,,,,7,
21,2816,71.4,94.1,TSCA,7,7.2,6,-99,,,,,7,
21,2817,70.6,96.9,ACRU,5,4.8,5,-99,,,,8.3,4,
21,2818,70.2,97.2,ACRU,5,4,5,-99,,,,,7,
21,2819,71,97.1,ACRU,4,3.3,5,-99,,,,5.6,4,
21,2820,70.8,97.1,ACRU,4,3.3,5,-99,,,,4.5,5,
21,2821,70.7,97.1,ACRU,5,4,5,-99,,,,3.5,5,
21,2822,70.5,97.4,ACRU,5,5.2,5,-99,,,,9,4,
21,2823,70.5,97.5,ACRU,5,4.1,5,-99,,,,4.7,4,
21,2824,71.6,97.9,ACRU,4,3.4,5,-99,,,,,7,missing
21,2825,73.1,95.7,ACRU,5,6.5,5,-99,,,,10,4,
21,2826,72.8,95.8,ACRU,5,4.7,5,-99,,,,7.1,5,
21,2827,73.1,96,ACRU,5,5.8,5,-99,,,,10,4,
21,2828,73.3,96.3,ACRU,5,4.9,5,-99,,,,5.9,5,
21,2829,72.8,96.3,ACRU,5,5.1,5,-99,,,,6.8,5,leaning
21,2830,65.5,77,PIST,29,50.8,1,-99,,,,66.5,1,
21,2831,66.8,79.1,TSCA,3,3.2,5,-99,,,,6.3,5,spruce!
21,2832,66.7,81.4,TSCA,13,28.6,3,-99,,,,35.2,2,
21,2833,68.3,81.3,PCRU,15,25,2,-99,,,,28.7,2,
21,2834,67.9,82.2,TSCA,3,3.5,5,-99,,,,4.9,5,stump growth
21,2835,68.3,85.6,ABBA,19,17,2,-99,,,,,,missing
21,2836,66.5,88.7,PCRU,17,25.2,2,-99,,,,29,3,no tag
21,2837,69.5,89.2,THOC,8,17.5,4,-99,,,,19.2,4,
21,2838,66.5,92.8,TSCA,7,10.2,4,-99,,,,14.8,4,
21,2839,67.7,93.7,TSCA,5,5.3,5,-99,,,,7.4,5,
21,2840,67.7,94.5,ABBA,10,16.5,7,16.5,,,,,7,missing
21,2841,69.5,94.8,ACRU,12,20.2,2,-99,,,,20.9,4,
21,2842,68,94.6,THOC,7,9.5,4,-99,,,,,7,standing dead (no tag)
21,2843,67.4,94.8,THOC,6,6.9,6,-99,,,,6.9,6,no tag
21,2844,67.3,94.8,THOC,6,7.6,6,-99,,,,7.9,5,no tag
21,2845,65.9,96.6,TSCA,7,8.3,6,-99,,,,10.2,5,
21,2846,66.7,97.3,PIST,27,43.5,1,-99,,,,63,1,no tag
21,2847,68.7,98.8,TSCA,4,6.5,6,-99,,,,8.4,5,
21,2848,65.4,94.3,TSCA,5,6.6,5,-99,,,,19.8,5,mismapped
21,2849,61.2,80.3,TSCA,6,11.3,4,-99,,,,12.7,4,
21,2850,60.4,81.2,TSCA,15,20.6,2,-99,,,,26.3,3,
21,2851,64.4,81.9,TSCA,14,18.5,2,-99,,,,25.6,3,
21,2852,60.4,85.1,TSCA,6,6.7,4,-99,,,,10,5,
21,2853,62.9,91.8,PCRU,15,26.3,2,-99,,,,33.7,2,
21,2854,63.4,92.5,PCRU,14,14.1,6,-99,,,,,,missing
21,2855,63.9,93.4,TSCA,7,9.1,4,-99,,,,9.8,5,
21,2856,64.3,94.7,PCRU,15,23.7,2,-99,,,,28.2,2,
21,2857,64.8,94.2,TSCA,8,16,6,-99,,,,19.5,4,no tag
21,2858,60.9,96.5,TSCA,12,23.5,3,-99,,,,31.2,2,
21,2859,64.4,98.6,PCRU,13,15.6,3,-99,,,,20.1,4,no tag
21,2860,55.4,77.4,TSCA,7,10.1,4,12,,,,14.2,4,
21,2861,59,76.6,TSCA,9,14.2,6,15.5,,,,,,missing
21,2862,59.1,77.1,TSCA,18,37.2,2,38.7,,,,41.8,2,
21,2863,57.1,79,TSCA,7,9.4,6,9.6,,,,10.1,5,
21,2864,57.8,80.3,TSCA,8,12,6,12.4,,,,12.7,4,duplicate tag (2864)
21,2865,58.8,80.6,TSCA,8,14.9,6,15.4,,,,16.3,4,
21,2866,58.6,82.1,PIST,21,30.2,1,36.5,,,,46,1,
21,2867,58.7,82.5,ABBA,6,11.5,7,11.5,,,,,7,
21,2868,57.5,83,TSCA,5,5.2,5,5.5,,,,,,missing or untagged
21,2869,57.2,83,ABBA,10,11.2,7,11.2,,,,,7,
21,2870,55.1,81.8,PCRU,11,13.2,2,13.7,,,,13.9,4,
21,2871,56.8,84.1,TSCA,5,7.3,5,9,,,,11.3,5,
21,2872,56,84.8,PCRU,10,11.5,3,11.4,,,,,7,broken
21,2873,56,85.3,PCRU,7,10.8,6,11.4,,,,12.6,5,
21,2874,58.7,84.2,PCRU,6,5.6,5,6,,,,,7,down
21,2875,58.4,85.6,ABBA,10,13,3,13,,,,,7,gone
21,2876,58.9,86.2,PCRU,9,9.4,7,9.4,,,,,7,gone
21,2877,59.6,86.5,ABBA,8,16.5,7,16.5,,,,,7,gone
21,2878,58.7,87.4,TSCA,8,6.6,7,6.6,,,,,7,gone
21,2879,59.1,87.7,PCRU,9,10.2,7,10.2,,,,,7,gone
21,2880,59.3,88.2,TSCA,15,27.7,2,31,,,,35.9,2,
21,2881,57.3,88.1,PCRU,8,13.3,6,14.3,,,,16.4,4,
21,2882,57.5,90.3,TSCA,4,5,5,-99,,,,5.7,5,
21,2883,56.1,94.3,TSCA,9,20,6,-99,,,,25.5,4,no tag
21,2884,55.6,95.4,ACRU,14,20.2,2,-99,,,,21.5,4,no tag
21,2885,58.1,97.9,PCRU,14,22.2,2,-99,,,,27.1,2,
21,2886,52.3,77.8,ABBA,6,19,7,19,,,,,7,
21,2887,53.2,77.6,PCRU,8,10.5,6,10.5,,,,,7,
21,2888,54.1,79.9,PCRU,14,28.5,2,30.5,,,,33,2,
21,2889,53.9,80.7,PCRU,9,14,6,15,,,,14.9,4,
21,2890,54.2,80.9,TSCA,9,11.9,6,12.7,,,,14,4,
21,2891,54.8,82.3,PCRU,14,17.9,2,20.3,,,,23.4,3,addn unreadable round tag
21,2892,53.8,82.3,PCRU,11,12,3,12.5,,,,12.8,4,
21,2893,54.2,85.9,TSCA,10,10.1,6,11.7,,,,14,5,leaning
21,2894,52.7,87,ABBA,5,11.1,7,11.1,,,,,7,standing dead
21,2895,50.6,87.1,PIST,18,30.8,2,38.5,,,,47.1,1,no tag
21,2896,54,94.2,PCRU,18,26.3,2,-99,,,,32,2,
21,2897,53.9,95.7,PCRU,17,25.3,2,-99,,,,28.5,2,
21,2898,54.2,96.8,ACRU,5,5.1,5,-99,,,,6.3,5,
21,2899,54.3,96.9,ACRU,9,14.7,4,-99,,,,17.1,3,
21,2900,54.1,97.2,ACRU,6,4.5,5,-99,,,,6.5,5,
21,2901,54.3,97.8,ACRU,6,4.5,5,-99,,,,,7,standing dead
21,2902,52.5,99.8,ABBA,4,4.5,5,-99,,,,9.5,5,2 tags (#1693)
22,2674,99.8,79.4,ABBA,6,5.4,5,-99,,,,7.5,5,
22,2675,98.9,80.4,ABBA,2,15.6,7,-99,,,,,,
22,2676,95.4,82.5,ABBA,3,17.3,7,-99,,,,,,dead and down
22,2677,96.4,82.8,TSCA,9,16,3,-99,,,,22.2,3,
22,2678,96.6,83.5,TSCA,4,8.1,6,-99,,,,10.2,5,
22,2679,99.4,84.5,PCRU,14,21,2,-99,,,,23.5,3,
22,2680,98,85.8,PCRU,13,20.9,2,-99,,,,25.2,3,
22,2681,99.3,87.1,PCRU,9,10.6,7,-99,,,,,,missing
22,2682,96.9,87.6,ACRU,12,14.7,2,-99,,,,17,3,
22,2683,98.3,88.7,PCRU,8,7.8,4,0,,0,,0,,branch of 2686
22,2684,97.5,90,ABBA,6,18.5,7,-99,,,,,7,
22,2685,96,90.6,TSCA,5,5.6,6,-99,,,,6.5,5,standing dead
22,2686,96.6,90.9,TSCA,6,9.4,5,-99,,,,13.1,4,top broken off
22,2687,99.5,90.5,ABBA,8,15.9,7,-99,,,,,7,standing dead
22,2688,99.1,92.3,ACRU,8,10.6,3,-99,,,,11.2,6,
22,2689,99.4,92.8,ACRU,7,7,6,-99,,,,,7,
22,2690,98.7,94.7,ACRU,10,9.7,2,-99,,,,13.3,4,
22,2691,99.4,95.3,PCRU,12,15,2,-99,,,,15.6,3,
22,2692,98.4,96.6,PCRU,14,19.5,2,-99,,,,20.9,3,
22,2693,96,97.1,ACRU,8,11,4,-99,,,,11.5,4,
22,2694,95.9,99.6,PCRU,11,14.8,3,-99,,,,16.8,3,
22,2695,99,98.8,TSCA,15,24.5,2,-99,,,,31.2,3,
22,2696,91.4,77.3,PCRU,18,31.6,2,-99,,,,38.8,2,
22,2697,91.9,77.2,TSCA,7,11.5,6,-99,,,,13.7,2,
22,2698,91.9,77.4,TSCA,7,10.6,5,-99,,,,14,5,
22,2699,94,76.1,ABBA,8,14.4,7,-99,,,,,,
22,2700,93.8,76.9,TSCA,10,19.2,3,-99,,,,24.9,2,
22,2701,93.7,82.6,PCRU,8,12.2,7,-99,,,,,7,
22,2702,92.1,84,ABBA,3,3.2,5,-99,,,,7.1,5,
22,2703,91.8,86.4,TSCA,12,18.7,2,-99,,,,24.4,2,no tag
22,2704,94,86,TSCA,6,11.9,5,-99,,,,17.6,4,
22,2705,94.8,88.6,ACRU,11,14.5,2,-99,,,,15.5,4,
22,2706,92.5,89.1,TSCA,2,4,5,-99,,,,4.9,6,top broken off
22,2707,94.5,90.6,TSCA,12,16,2,-99,,,,22.1,3,
22,2708,93.4,90.3,ABBA,3,3.7,5,-99,,,,,7,standing dead
22,2709,91.2,90.1,TSCA,12,21.1,2,-99,,,,28.3,2,
22,2710,92.3,90.9,PIST,5,3.1,5,-99,,,,,7,standing dead
22,2711,92.4,90.9,PCRU,6,5.4,5,-99,,,,,7,standing dead
22,2712,92.5,93.9,TSCA,5,4.2,5,-99,,,,6.1,5,
22,2713,91.5,93.7,PIST,5,3.7,5,-99,,,,6.8,5,
22,2714,92.8,97.1,PIST,5,3.2,5,-99,,,,5.2,5,
22,2715,94.3,95.2,PCRU,13,18.5,2,-99,,,,25,2,
22,2716,94.1,99.5,ACRU,10,15,3,-99,,,,19.3,4,
22,2717,86.7,77.8,ABBA,3,3,5,-99,,,,5.7,5,
22,2718,85.7,78,ABBA,3,3,5,-99,,,,5.3,5,
22,2719,87,79.8,ABBA,6,6.3,4,-99,,,,9.3,7,standing dead
22,2720,86.8,80.3,ABBA,5,5.1,5,-99,,,,7.1,5,
22,2721,86.7,80.4,ABBA,4,3.1,5,-99,,,,,7,standing dead
22,2722,85.7,81.6,ABBA,3,3.4,5,-99,,,,5,6,
22,2723,86.5,82,ABBA,3,3.1,5,-99,,,,4.5,6,
22,2724,87,82.4,ABBA,3,3,5,-99,,,,5.3,5,
22,2725,86.9,82.8,ABBA,3,3.1,5,-99,,,,4.8,5,
22,2726,87,83.3,ABBA,3,3.9,5,-99,,,,6.8,5,
22,2727,86.1,87.8,TSCA,15,40.2,2,-99,,,,47.9,1,tag missing/split leader
22,2728,88.6,88.6,TSCA,15,31.8,2,-99,,,,37.1,2,
22,2729,86.9,91.7,PIST,5,4,5,-99,,,,6.9,5,
22,2730,89.1,93.8,PIST,4,3.2,5,-99,,,,,7,dead and down
22,2731,89.7,96.5,ABBA,4,4.1,5,-99,,,,,7,dead and down
22,2732,85.8,97.9,TSCA,9,15.7,4,-99,,,,,7,dead and down
22,2733,85.5,98.2,TSCA,5,10.8,6,-99,,,,14.9,4,
22,2734,85.3,99.8,TSCA,9,16,6,-99,,,,21.4,3,
22,2735,82.8,77.4,PIST,4,5.4,5,-99,,,,15.7,4,
22,2736,83.7,77.9,TSCA,15,26.8,2,-99,,,,35.4,2,tag missing
22,2737,82.7,77,PIST,3,5.5,5,-99,,,,14.5,4,
22,2738,80.7,81.2,ACRU,5,4.7,5,-99,,,,10.7,4,
22,2739,80.6,81.2,ACRU,5,4.8,5,-99,,,,10.7,4,
22,2740,80.3,81.5,ABBA,5,5.3,5,-99,,,,7.5,6,
22,2741,80.2,82,ABBA,5,4.9,5,-99,,,,10.5,4,
22,2742,81.8,82.9,ABBA,4,3.6,5,-99,,,,6.7,5,
22,2743,81.9,83.9,ABBA,4,5.5,5,-99,,,,8.4,5,
22,2744,82,84,ABBA,5,6.7,5,-99,,,,11.9,4,
22,2745,81,84.2,ABBA,3,3,5,-99,,,,6.6,5,
22,2746,81.9,84.2,ABBA,4,3.5,5,-99,,,,6.5,5,
22,2747,83.9,81.9,PCRU,13,25.7,2,-99,,,,31.1,2,tag missing
22,2748,84.8,81.8,ABBA,4,3.3,5,-99,,,,5.4,5,
22,2749,84.2,82.3,ABBA,4,3.3,5,-99,,,,5.9,5,
22,2750,84.3,82.5,ABBA,4,3.3,5,-99,,,,5.1,5,
22,2751,83.7,82.5,PIST,5,4.8,5,-99,,,,11,4,
22,2752,83.9,87.4,TSCA,8,19.9,7,-99,,,,,7,dead and down
22,2753,80.6,90,ABBA,5,5.2,5,-99,,,,8.5,5,
22,2754,80.2,91,ABBA,3,3.4,5,-99,,,,,7,standing dead
22,2755,80.9,92,ABBA,5,4.6,5,-99,,,,9.8,4,
22,2756,81.4,92.9,ABBA,5,5.6,5,-99,,,,11.2,4,tag missing
22,2757,80.2,93.3,ABBA,3,3.4,5,-99,,,,5.9,5,
22,2758,81.7,92.7,ABBA,4,4.5,5,-99,,,,,7,standing dead
22,2759,82.2,92.8,ABBA,4,4.9,5,-99,,,,5.6,5,
22,2760,80.3,94.9,ABBA,3,4,5,-99,,,,7.6,5,
22,2761,81,95.2,ABBA,3,3.9,5,-99,,,,8.4,5,
22,2762,81.3,94.1,PIST,3,4,5,-99,,,,9.9,4,
22,2763,81.7,94,ABBA,4,3.8,5,-99,,,,7.3,5,
22,2764,82.4,93.2,PIST,5,4.8,5,-99,,,,,7,dead and down
22,2765,83.2,93.3,ABBA,4,4.1,5,-99,,,,6.5,5,
22,2766,82.6,93.3,ABBA,3,3.1,5,-99,,,,,7,dead and leaning
22,2767,83.4,93.9,ABBA,4,3.3,5,-99,,,,4.6,5,
22,2768,83.2,94.2,PIST,4,4.6,5,-99,,,,10.8,4,
22,2769,83.1,94.3,ABBA,3,3.2,5,-99,,,,4,6,
22,2770,83,94.2,PIST,4,4.3,5,-99,,,,9.8,4,
22,2771,82.2,94.3,ABBA,3,3,5,-99,,,,5,5,
22,2772,82.4,99.1,TSCA,3,16.1,7,-99,,,,,7,
22,2773,81.1,94.6,TSCA,7,12.5,4,-99,,,,20.9,3,
22,2774,77.5,79,ABBA,3,4,5,-99,,,,8.5,5,
22,2775,78.3,80,ABBA,5,6,5,-99,,,,12.4,4,
22,2776,77.2,83.8,ABBA,4,3.4,5,-99,,,,,,missing
22,2777,76.7,83.8,ABBA,4,3.5,5,-99,,,,7.2,5,
22,2778,76.8,83.9,ABBA,4,4.5,5,-99,,,,8.1,5,
22,2779,75.4,85.6,ABBA,5,5.2,5,-99,,,,12,4,
22,2780,78,85.9,PIST,4,5,5,-99,,,,12,4,
22,2781,77,85.3,ABBA,5,4.2,5,-99,,,,8,5,
22,2782,77.3,87.3,ABBA,4,3.5,5,-99,,,,,,missing
22,2783,76.7,88.1,ABBA,5,4.6,5,-99,,,,9.4,4,
22,2784,77.2,89.1,ABBA,4,3.5,5,-99,,,,,,dead and down
22,2785,77.9,89,ABBA,4,3.8,5,-99,,,,4.9,5,
22,2786,78.3,88.7,ABBA,4,3.3,5,-99,,,,,7,standing dead
22,2787,78.5,88.7,ABBA,6,7.4,5,-99,,,,15.1,4,
22,2788,79.6,88.2,ABBA,5,4.9,5,-99,,,,9.4,4,
22,2789,79.4,88.4,ABBA,5,4.7,5,-99,,,,6.9,5,
22,2790,78.7,88.6,ABBA,5,4.9,5,-99,,,,7.1,5,
22,2791,78,88.7,ABBA,5,4.3,5,-99,,,,8.2,4,
22,2792,76.1,90.1,ABBA,3,3.3,5,-99,,,,9.2,4,
22,2793,79.4,89.9,ABBA,5,4.8,5,-99,,,,9.2,4,
22,2794,79.7,90.2,ABBA,4,3.5,5,-99,,,,,7,standing dead
22,2795,78.4,90,ABBA,4,3.8,5,-99,,,,6.5,5,
22,2796,79,90.6,ABBA,5,5,5,-99,,,,9.6,4,
22,2797,79.3,90.8,ABBA,5,6.2,5,-99,,,,11.3,4,
22,2798,79.1,96,ABBA,4,3.3,5,-99,,,,9.4,4,
22,2799,77,94.8,ABBA,3,3,5,-99,,,,8.3,5,
23,2576,124.3,77.1,PIST,19,24.3,1,-99,,,,42.5,1,
23,2577,124.5,78.4,TSCA,10,11.3,3,-99,,,,15,4,
23,2578,122.8,78.5,TSCA,8,5.7,7,5.7,,,,,7,
23,2579,122.5,79.8,TSCA,0,7.9,7,7.9,,,,,7,
23,2580,122.1,80.6,PCRU,12,15.8,2,-99,,,,22.5,2,
23,2581,122.1,80.8,TSCA,9,7.5,4,-99,,,,8.8,5,
23,2582,123.7,82.9,TSCA,12,11.5,2,-99,,,,14.1,4,
23,2583,123.4,83.5,TSCA,14,18,2,-99,,,,23.9,3,
23,2584,123.5,84.5,TSCA,14,15.8,2,-99,,,,24.7,3,
23,2585,123.3,85.3,ABBA,0,11.5,7,11.5,,,,,7,
23,2586,124.8,87.7,TSCA,0,6,7,6,,,,,7,
23,2587,120.8,87.4,TSCA,12,17.1,2,-99,,,,23.6,3,
23,2588,120.7,89,TSCA,13,14.1,2,-99,,,,29.5,3,
23,2589,124.4,88.6,TSCA,8,7.2,6,-99,,,,,7,dead and down
23,2590,124.1,89.4,TSCA,6,11.9,6,-99,,,,12.9,5,
23,2591,123.9,87.5,ABBA,0,24.3,7,24.3,,,,,7,dead and down
23,2592,124.1,93.9,TSCA,12,25.6,2,-99,,,,33.2,3,
23,2593,120.6,94.4,ABBA,5,4,5,-99,,,,8,5,
23,2594,120.6,95.6,ABBA,4,3.6,7,3.6,,,,,7,
23,2595,122.3,94.7,PIST,23,44.9,1,-99,,,,60.3,1,
23,2596,117.1,76.8,PCRU,9,8.3,5,8.8,,,,,7,standing dead
