plot,tree no.,species,DBH1979,Cnpy1979,rem1979,DBH1983,Cnpy1983,rem1983,DBH1989,Cnpy1989,rem1989,DBH1994,Cnpy1994,rem1994,DBH1999,Cnpy1999,rem1999,DBH2009,Cnpy2009,rem2009
C0,253,79,1.9,4,8,2.1,4,8,2.2,4,18,2.2,4,8,2.3,4,8,2.3,4,8
C0,254,88,7.8,4,8,7.9,4,8,8.1,4,0,8.3,4,0,8.6,4,0,8.9,4,0
C0,255,88,4.2,4,8,4.4,4,38,0,0,9,0,0,0,0,0,0,0,0,0
C0,256,54,1,4,1,1.3,4,0,1.4,4,1,0,0,9,0,0,0,0,0,0
C0,502,54,0,0,0,1.1,4,0,1.1,4,0,0,0,9,0,0,0,0,0,0
C0,257,63,1.1,4,81,1.2,4,8,1.2,4,38,1.2,4,38,1.2,4,38,0,0,9
C0,258,63,1,4,8,1.1,4,8,1.1,4,1,1.1,4,138,0,0,9,0,0,0
C0,750,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
C0,259,63,1.1,4,8,1.2,4,8,1.3,4,83,1.3,4,38,1.4,4,38,0,0,9
C0,260,63,1.2,4,8,1.2,4,8,1.3,4,3,1.3,4,38,1.3,4,38,0,0,9
C0,503,32,0,0,0,1.3,4,8,1.5,4,0,1.8,4,0,2.1,4,0,2.9,4,0
C0,262,79,2.5,4,8,3.3,4,0,3.8,4,1,4.2,4,1,4.5,4,0,5.1,4,0
C0,263,34,19.9,2,81,20.6,2,1,21.6,2,1,22.1,2,1,23.2,2,1,24.3,2,1
C0,264,79,1.3,4,81,1.7,4,8,1.9,4,1,2.3,4,1,2.4,4,1,2.6,4,1
C0,751,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
C0,265,85,1.6,4,0,2.1,4,0,2.5,4,0,2.7,4,0,2.9,4,1,3,4,1
C0,266,88,5.9,4,0,6.7,4,0,7.4,4,1,8.1,4,1,8.9,4,1,10.3,4,0
C0,725,79,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.5,4,0
C0,710,66,0,0,0,0,0,0,0,0,0,1,4,0,1.3,4,0,1.4,4,0
C0,711,33,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0,0,0,9
C0,689,78,0,0,0,0,0,0,1.3,4,0,1.6,4,0,0,0,9,0,0,0
C0,690,79,0,0,0,0,0,0,1,4,0,1.4,4,0,1.6,4,0,1.9,4,8
C0,267,63,1.5,4,8,1.6,4,8,1.6,4,38,1.6,4,38,1.6,4,31,0,0,9
C0,691,53,0,0,0,0,0,0,1,4,0,1.2,4,0,1.4,4,0,0,0,9
C0,726,78,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.4,4,0
C0,268,79,4.7,4,8,5.7,4,8,6.5,4,8,7.4,4,8,7.9,4,0,9,4,0
C0,269,40,10.2,2,0,11,2,0,11.8,2,0,12.5,2,0,13.4,2,0,15.1,2,0
C0,692,79,0,0,0,0,0,0,1,4,8,1.1,4,1,1.2,4,0,1.2,4,38
C0,270,79,1,4,0,1.7,4,0,2.2,4,0,2.6,4,0,2.9,4,0,3.5,4,0
C0,271,63,3.1,4,8,3.3,4,8,3.5,4,8,3.6,4,8,3.8,4,8,3.9,4,8
C0,272,40,3.4,4,8,3.6,4,8,3.7,4,8,0,0,9,0,0,0,0,0,0
C0,273,38,22.3,2,0,23.1,2,0,24.1,2,1,24.5,2,1,25.1,2,1,25.7,2,1
C-3,213,85,1.4,4,8,1.5,4,0,1.5,4,0,1.5,4,18,1.5,4,0,1.7,4,0
C-3,214,88,7,4,1,7.4,4,0,7.7,4,0,8,4,0,8.7,4,0,8.7,4,0
C-3,215,88,3.3,4,813,3.3,4,2,0,0,9,0,0,0,0,0,0,0,0,0
C-3,216,88,4.4,4,1,4.7,4,1,4.7,4,1,4.7,4,0,4.9,4,13,0,0,9
C-3,681,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,1
C-3,217,79,8.5,2,0,9.8,2,0,11,2,0,11.9,2,0,12.7,2,0,14.7,2,0
C-3,218,33,1.1,4,0,1.3,4,8,1.4,4,38,0,0,9,0,0,0,0,0,0
C-3,219,85,1,4,4,1.1,4,8,0,0,9.2,0,0,0,0,0,0,0,0,0
C-3,220,56,3.2,4,8,3.5,4,8,3.6,4,21,0,0,9,0,0,0,0,0,0
C-3,221,33,1.1,4,0,1.3,4,38,1.4,4,38,0,0,9,0,0,0,0,0,0
C-3,222,38,9.8,3,0,10.2,2,0,10.8,2,13,11.1,2,0,11.8,2,0,12.7,2,0
C-3,223,38,4.9,4,0,5,4,0,5.2,4,12,5.3,4,0,0,0,9,0,0,0
C-3,224,79,6.8,4,8,7.7,4,0,8.3,4,0,8.8,4,1,9.1,4,0,9.7,4,0
C-3,504,32,0,0,0,1.3,4,0,1.5,4,1,1.7,4,0,2,4,0,2.6,4,0
C-3,225,79,2.1,4,0,2.7,4,0,2.9,4,0,3,4,0,3.1,4,0,3.2,4,0
C-3,226,79,1.3,4,8,1.3,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C-3,227,79,3,4,0,3.3,4,0,3.4,4,8,3.5,4,8,3.5,4,0,3.6,4,8
C-3,228,79,1.4,4,81,1.5,4,8,1.5,4,8,0,0,9,0,0,0,0,0,0
C-3,229,79,1.8,4,1,2.1,4,0,2.2,4,0,2.2,4,8,2.3,4,8,2.3,4,8
C-3,230,38,6.3,3,0,6.4,3,0,6.5,3,0,6.7,3,0,6.9,3,0,7.1,3,0
C-3,231,63,2.1,4,8,2.2,4,8,2.2,4,38,2.2,4,38,2.3,4,3,2.4,4,38
C-3,450,33,1.3,4,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,233,71,12.9,4,12,12.9,4,2,0,0,9,0,0,0,0,0,0,0,0,0
C-3,234,53,1.2,4,13,1.6,4,8,1.8,4,0,1.9,4,0,2.1,4,0,2.4,4,0
C-3,235,79,7.8,3,0,9.6,2,0,11.1,2,0,12.1,2,0,13.3,2,0,15.3,2,0
C-3,236,79,5.1,4,8,5.7,4,8,6.2,4,0,6.6,4,0,6.9,4,0,7.5,4,0
C-3,668,79,0,0,0,0,0,0,0,0,0,1,4,8,1.1,4,0,1.5,4,3
C-3,677,32,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.4,4,0
C-3,658,32,0,0,0,0,0,0,1,4,8,1.2,4,0,1.4,4,0,1.6,4,0
C-3,669,32,0,0,0,0,0,0,0,0,0,1.2,4,0,1.5,4,0,2.1,4,0
C-3,237,40,20.9,2,0,22.6,2,0,23.9,2,0,25.2,2,0,26.5,2,0,28.7,2,0
C-3,238,32,2.2,4,2,2.4,4,3,2.4,4,3,2.4,4,3,2.4,4,3,2.4,4,2
C-3,239,32,1.5,4,0,1.7,4,3,1.7,4,23,0,0,9,0,0,0,0,0,0
C-3,240,32,1.8,4,132,1.8,4,3,1.8,4,31,1.8,4,13,0,0,9,0,0,0
C-3,241,32,1.2,4,23,1.2,4,32,0,0,9,0,0,0,0,0,0,0,0,0
C-3,242,32,3.6,4,0,4.2,4,0,4.6,4,0,4.8,4,0,5,4,0,5.4,4,0
C-3,243,79,2,4,81,2,4,8,2,4,2,0,0,9,0,0,0,0,0,0
C-3,244,79,3.7,4,81,4.1,4,8,4.4,4,0,4.5,4,0,4.5,4,0,4.5,4,0
C-3,152,32,1.5,4,123,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,245,32,2.6,4,81,2.7,4,38,2.8,4,38,2.8,4,8,2.8,4,8,2.8,4,8
C-3,246,32,1.4,4,8,1.5,4,38,1.5,4,38,1.5,4,0,1.5,4,0,1.5,4,38
C-3,247,32,1.2,4,83,1.3,4,38,1.3,4,38,1.4,4,3,1.4,4,3,1.5,4,23
C-3,248,79,6.6,4,0,8,3,0,9,3,0,10,3,0,10.6,3,0,11.6,3,0
C-3,249,79,1.7,4,8,1.9,4,8,1.9,4,8,1.9,4,8,1.9,4,8,0,0,9
C-3,251,79,1.5,4,8,1.6,4,8,1.6,4,8,1.6,4,8,1.6,4,8,0,0,9
C-3,252,32,3.8,4,0,4.3,4,0,4.6,4,0,4.8,4,0,5.1,4,0,5.6,4,0
C-3,253,32,2.2,4,83,2.2,4,38,2.2,4,38,2.2,4,3,2.2,4,3,2.3,4,38
C-3,659,32,0,0,0,0,0,0,1,4,8,1.1,4,0,1.1,4,3,1.1,4,38
C-3,254,38,10.5,2,0,10.9,3,0,11.3,3,3,11.5,3,0,11.8,3,3,12,3,3
C-3,255,79,1.1,4,8,1.2,4,8,1.2,4,8,1.2,4,8,1.2,4,8,1.2,4,8
C-3,256,38,12.4,2,0,13.2,2,0,13.9,2,0,14.7,2,0,15.6,2,0,17,2,0
C-3,257,79,7,4,12,7.8,4,0,8.2,4,1,8.5,4,0,8.8,4,0,9.4,4,0
C-3,258,63,1.1,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,259,79,2,4,1,2,4,2,0,0,9,0,0,0,0,0,0,0,0,0
C-3,414,32,2.7,4,0,3.1,4,0,3.2,4,0,3.3,4,0,3.3,4,0,3.4,4,0
C-3,260,63,1.7,4,13,1.7,4,3,0,0,9,0,0,0,0,0,0,0,0,0
C-3,261,32,2.5,4,8,2.6,4,8,2.8,4,0,2.9,4,0,3.1,4,0,3.3,4,0
C-3,262,32,1.8,4,8,1.9,4,8,2,4,3,2,4,8,2.1,4,3,2.2,4,3
C-3,263,79,3.7,4,0,4.2,4,0,4.6,4,0,5,4,0,5.2,4,0,5.6,4,0
C-3,264,38,10,2,0,10.7,2,0,11.4,2,0,12.2,2,0,13.1,2,0,14.7,2,0
C-3,265,88,1.9,4,81,2,4,8,2,4,18,0,0,9,0,0,0,0,0,0
C-3,266,88,13.6,3,0,14.4,4,0,14.9,4,3,15.3,4,13,15.8,4,13,16.6,4,13
C-3,506,33,0,0,0,1.1,4,0,0,0,9,0,0,0,0,0,0,0,0,0
C-3,267,79,1.6,4,81,1.9,4,8,1.9,4,81,1.9,4,18,1.9,4,18,2,4,18
C-3,268,79,3.2,4,0,3.7,4,0,3.9,4,0,3.9,4,0,4,4,0,4.2,4,1
C-3,269,79,6.5,3,1,7.3,4,0,7.9,4,0,8.3,4,0,8.7,4,0,9.4,4,0
C-3,270,79,2,4,81,2.5,4,8,2.1,4,0,3,4,0,3.1,4,0,3.1,4,0
C-3,505,58,0,0,0,1.1,4,0,0,0,9,0,0,0,0,0,0,0,0,0
C-3,670,32,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,0,1.5,4,0
C-3,271,63,1.5,4,1,1.5,4,38,1.6,4,3,1.6,4,0,1.6,4,31,0,0,9
C-3,272,63,1.5,4,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,660,63,0,0,0,0,0,0,1,4,8,1.1,4,0,1.2,4,0,1.2,4,1
C-3,671,32,0,0,0,0,0,0,0,0,0,1,4,0,1.1,4,0,1.4,4,0
C-3,273,38,13.6,2,0,14.2,2,0,15.2,2,0,16.1,2,0,16.6,2,0,17.6,2,0
C-3,274,79,1.6,4,8,1.6,4,8,1.7,4,8,1.7,4,8,0,0,9,0,0,0
C-3,275,79,4,4,0,4.6,4,0,4.9,4,0,5.2,4,0,5.4,4,0,5.4,4,0
C-3,276,79,1,4,0,1.1,4,8,1.2,4,0,1.2,4,0,1.2,4,0,1.2,4,3
C-3,277,79,1.2,4,8,1.2,4,8,1.2,4,8,1.2,4,3,1.2,4,31,0,0,9
C-3,278,79,4.3,4,0,5,4,0,5.6,4,0,5.8,4,0,6.2,4,1,6.8,4,0
C-3,279,79,1.3,4,8,1.4,4,8,1.4,4,8,1.4,4,18,1.4,4,18,0,0,9
C-3,280,38,12.8,2,0,13.2,2,0,13.6,2,0,14.1,2,0,14.3,2,0,15.1,2,0
C-3,282,79,2.7,4,81,2.8,4,8,2.8,4,8,3,4,0,3,4,0,3,4,1
C-3,507,79,0,0,0,1.1,4,0,1.1,4,18,1.1,4,318,1,4,138,0,0,9
C-3,682,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
C-3,283,79,5.6,4,0,6.2,4,0,6.7,4,0,7,4,0,7.3,4,0,7.7,4,0
C-3,284,63,1.4,4,8,1.4,4,38,1.5,4,3,1.5,4,38,1.5,4,38,1.6,4,38
C-3,285,79,6.4,4,2,7.6,4,0,8.4,4,0,9,4,0,9.7,4,0,10.2,4,0
C-3,286,32,1.1,4,0,1.5,4,0,1.7,4,0,1.9,4,8,2.2,4,0,2.7,4,0
C-3,287,78,1.7,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,661,79,0,0,0,0,0,0,1,4,8,1,4,3,1.1,4,3,0,0,9
C-3,662,79,0,0,0,0,0,0,1.1,4,0,1.2,4,0,1.3,4,0,1.5,4,0
C-3,288,29,3.4,4,0,3.9,4,0,4.3,4,0,4.5,4,0,4.7,4,0,5.2,4,0
C-3,508,88,0,0,0,1,4,8,1,4,8,1,4,18,1,4,18,0,0,9
C-3,291,63,2.3,4,0,2.5,4,8,2.6,4,0,2.6,4,0,2.7,4,0,0,0,9
C-3,292,63,1.7,4,8,1.7,4,38,1.7,4,38,1.7,4,38,1.7,4,3,0,0,9
C-3,293,47,16.8,2,0,17.7,2,0,18.2,2,0,19,2,0,20,2,0,21.3,2,0
C-3,294,47,17.2,2,0,17.8,2,0,18.4,2,0,19.3,2,0,20.3,2,0,21.9,2,0
C-3,295,79,5.6,4,0,6.4,4,0,7.2,4,0,7.7,4,1,8.2,4,0,9.2,4,0
C-3,296,79,2.5,4,8,2.7,4,8,2.8,4,18,3,4,1,0,0,9,0,0,0
C-3,297,79,2.4,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,298,32,2.2,4,0,2.6,4,0,2.8,4,0,2.9,4,0,3.1,4,0,3.5,4,0
C-3,299,38,11.1,3,0,11.2,3,0,11.4,3,0,11.7,3,0,0,0,9,0,0,0
C-3,300,85,1.7,4,8,1.8,4,8,1.9,4,18,2,4,1,2,4,0,2,4,8
C-3,1,53,4.6,4,0,5.4,4,0,6,4,0,6.3,4,0,6.5,4,0,6.9,4,0
C-3,2,53,3.6,4,0,3.6,4,0,3.7,4,0,3.7,4,0,3.7,4,0,3.8,4,2
C-3,3,79,2.7,4,1,2.7,4,2,2.7,4,2,0,0,9,0,0,0,0,0,0
C-3,4,79,1.9,4,81,2,4,8,2,4,8,2.1,4,8,2.2,4,0,2.2,4,8
C-3,5,85,17.8,2,1,18.2,2,0,18.5,2,0,18.9,2,0,19.2,2,0,19.9,2,0
C-3,6,79,4.6,4,0,5.2,4,0,5.7,4,0,6.1,4,0,6.4,4,0,7.2,3,0
C-3,7,79,2.8,4,0,3,4,8,3.1,4,8,3.1,4,0,3.2,4,0,3.2,4,0
C-3,8,40,2.4,4,81,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,281,63,1,4,3,1.1,4,83,0,0,9.2,0,0,0,0,0,0,0,0,0
C-3,9,38,6.2,4,3,6.4,4,3,6.7,4,3,6.9,4,3,7.1,4,3,7.5,4,3
C-3,10,85,3,4,8,3.3,4,8,3.5,4,0,3.6,4,0,3.8,4,0,4.1,4,0
C-3,11,63,2,4,8,2,4,8,2,4,8,2,4,3,2.1,4,38,0,0,9
C-3,12,63,1,4,8,1.1,4,8,0,0,9.2,0,0,0,0,0,0,0,0,0
C-3,13,63,1.3,4,8,1.4,4,8,0,0,9.2,0,0,0,0,0,0,0,0,0
C-3,14,79,2.1,4,8,2.4,4,8,2.6,4,81,2.7,4,1,2.8,4,0,2.9,4,8
C-3,15,79,2.2,4,81,2.5,4,8,2.5,4,8,2.6,4,3,2.6,4,13,2.8,4,138
C-3,16,85,2.7,4,81,2.9,4,8,3.1,4,1,3.2,4,1,3.3,4,1,3.5,4,1
C-3,17,79,5.8,4,1,6.4,4,0,7.1,4,0,7.5,4,0,7.9,4,0,8.5,4,0
C-3,18,47,15.3,2,0,15.9,2,0,16.4,2,0,16.9,2,0,17.5,2,0,18.6,2,0
C-3,19,38,10,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,20,38,4.9,4,82,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,21,63,1.4,4,3,1.4,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C-3,22,79,5.5,4,0,6.5,4,0,7.4,4,1,8.9,4,0,8.9,4,0,10,3,0
C-3,23,63,1.2,4,8,1.3,4,38,1.3,4,38,1.3,4,38,1.4,4,38,0,0,9
C-3,24,85,2.1,4,8,2.3,4,8,2.3,4,8,2.3,4,8,2.3,4,8,2.4,4,8
C-3,25,41,12.1,2,1,12.9,2,0,13.6,2,3,14.1,2,13,14.8,2,13,15.8,2,3
C-3,26,63,2.4,4,8,2.5,4,8,2.5,4,8,2.6,4,8,2.6,4,0,2.6,4,8
C-3,27,79,2.2,4,8,2.5,4,8,2.6,4,0,2.8,4,0,3,4,0,0,0,9
C-3,54,63,1.9,4,8,2,4,8,2,4,0,2,4,0,2,4,0,0,0,9
C-3,28,88,2.4,4,8,2.9,4,83,3.2,4,38,3.4,4,3,3.6,4,3,3.7,4,13
C-3,29,29,1.4,4,8,1.6,4,0,1.8,4,0,1.9,4,0,1.9,4,0,0,0,9
C-3,30,58,5.2,4,1,5.4,4,2,0,0,9,0,0,0,0,0,0,0,0,0
C-3,31,53,1,4,8,1.1,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C-3,672,33,0,0,0,0,0,0,0,0,0,1,4,3,0,0,9,0,0,0
C-3,32,38,15.9,2,0,17,2,0,18.4,2,0,19.4,2,0,20.5,2,0,22.1,2,0
C-3,33,54,1.5,4,0,2.1,4,0,2.7,4,0,3,4,0,3.5,4,0,4.1,4,0
C-3,34,47,12.9,2,0,13.4,3,0,14.1,2,0,14.6,2,0,15,2,0,15.9,2,0
C-3,35,63,1.2,4,8,1.3,4,8,1.3,4,38,1.4,4,3,1.4,4,3,0,0,9
C-3,678,63,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,3
C-3,36,63,1.9,4,0,2,4,0,2.1,4,0,2,4,1,2.1,4,31,2.1,4,138
C-3,37,63,1.1,4,0,1.2,4,8,1.3,4,81,1.3,4,1,1.3,4,31,0,0,9
C-3,38,85,3.2,4,0,3.7,4,8,4,4,0,4.1,4,0,4.3,4,0,4.4,4,0
C-3,39,53,3.9,4,8,4.5,4,8,5,4,8,5.2,4,0,5.7,4,0,6.3,4,2
C-3,40,41,11.9,2,0,12.3,2,0,12.5,3,2,0,0,9,0,0,0,0,0,0
C-3,41,85,1.2,4,2,1.5,4,8,1.7,4,0,1.8,4,0,1.8,4,0,2,4,8
C-3,42,40,11.2,2,0,12.2,2,0,13.5,2,0,14.7,2,0,15.9,2,0,18.2,2,0
C-3,43,38,13.1,3,0,13.5,3,0,13.8,2,0,14.1,2,0,14.4,2,0,14.7,2,0
C-3,44,79,2.4,4,8,2.6,4,8,2.7,4,8,2.9,4,0,2.9,4,0,3,4,0
C-3,45,79,1.2,4,81,1.4,4,0,1.6,4,0,1.9,4,0,2,4,0,2.4,4,0
C-3,46,63,1.1,4,8,1.1,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C-3,47,85,3.7,4,1,4.1,4,0,4.3,4,1,4.3,4,0,4.4,4,0,4.5,4,1
C-3,48,34,8.3,3,0,8.5,4,0,8.7,4,0,8.8,4,0,8.9,4,0,9.1,4,2
C-3,49,85,17.6,2,1,17.7,2,0,17.9,2,1,18.2,2,1,18.3,2,1,18.5,2,1
C-3,673,85,0,0,0,0,0,0,0,0,0,1,4,0,1.3,4,8,1.8,4,0
C-3,50,79,5.3,4,8,5.7,4,8,6.1,4,0,6.4,4,0,6.6,4,0,7.1,4,0
C-3,51,79,4,4,8,4.4,4,8,4.7,4,8,5,4,0,5.2,4,0,5.5,4,0
C-3,683,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,8
C-3,52,40,13.4,2,0,14.1,2,0,15,2,0,15.8,2,0,16.4,2,0,17.3,2,0
C-3,53,63,2.8,4,83,2.8,4,832,2.8,4,32,2.8,4,3,0,0,9,0,0,0
C-3,55,79,1,4,8,1.1,4,8,1.3,4,18,1.5,4,1,1.6,4,13,1.6,4,18
C-3,56,63,2.1,4,0,2.2,4,8,2.3,4,83,2.4,4,83,2.9,4,38,3.3,4,38
C-3,57,63,2,4,1,2.4,4,8,2.4,4,8,2.4,4,0,2.4,4,38,2.5,4,38
C-3,58,33,2,4,8,2.4,4,8,2.8,4,3,0,0,9,0,0,0,0,0,0
C-3,684,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
C-3,59,85,1.2,4,8,1.5,4,8,1.8,4,8,1.9,4,0,2.1,4,0,2.4,4,8
C-3,60,41,18.7,2,0,19.7,2,0,20.3,2,0,21.1,2,0,22.6,2,0,24.4,2,0
C-3,61,53,2,4,0,2.3,4,0,2.7,4,0,2.8,4,0,3,4,0,3.3,4,0
C-3,62,79,1,4,0,1.1,4,8,0,0,9,0,0,0,0,0,0,0,0,0
C-3,685,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,8
C-3,63,38,13.6,2,0,14.5,2,0,15.4,2,0,16.3,2,0,17,2,0,18.6,2,0
C-3,64,79,3.1,4,0,3.5,4,0,4.2,4,1,4.4,4,0,4.6,4,0,5,4,3
C-3,65,79,1.9,4,8,2.1,4,38,2.3,4,38,2.3,4,3,2.3,4,3,2.4,4,0
C-3,66,40,3.2,4,8,3.4,4,8,3.6,4,0,3.8,4,0,3.9,4,0,0,0,9
C-3,67,41,11.7,3,1,11.9,3,0,0,0,9,0,0,0,0,0,0,0,0,0
C-3,68,33,1.5,4,83,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,674,32,0,0,0,0,0,0,0,0,0,1,4,0,1.2,4,0,1.7,4,0
C-3,69,79,3,4,0,3.6,4,0,4.2,4,0,4.6,4,0,5,4,0,6,4,0
C-3,70,79,1.3,4,8,1.5,4,8,1.5,4,8,1.5,4,8,1.5,4,8,0,0,9
C-3,449,63,1.1,4,1,1.1,4,3,0,0,9,0,0,0,0,0,0,0,0,0
C-3,71,85,2.4,4,8,2.6,4,8,2.7,4,0,2.8,4,8,2.9,4,0,3.1,4,12
C-3,72,29,1.9,4,8,2.2,4,8,2.3,4,8,2.5,4,0,2.6,4,0,2.9,4,12
C-3,73,32,1.8,4,8,2,4,8,2,4,8,2,4,0,2,4,0,2,4,38
C-3,74,32,3,4,8,3.3,4,8,3.5,4,0,3.7,4,0,4,4,0,4.6,4,0
C-3,75,63,1.2,4,3,1.2,4,8,1.2,4,38,1.2,4,3,1.2,4,3,0,0,9
C-3,76,88,5.8,4,0,6.1,4,0,0,0,9.2,0,0,0,0,0,0,0,0,0
C-3,675,54,0,0,0,0,0,0,0,0,0,1.2,4,0,0,0,9,0,0,0
C-3,77,29,4.6,4,0,4.8,4,0,5.1,4,0,5.5,4,0,5.8,4,0,6.5,4,0
C-3,78,79,3.1,4,0,3.6,4,8,3.9,4,0,4.2,4,0,4.4,4,0,4.9,4,0
C-3,79,33,1,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,80,79,1.5,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,679,85,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.4,4,8
C-3,509,79,0,0,0,1,4,8,1.2,4,8,1.3,4,0,1.4,4,0,1.4,4,3
C-3,81,79,1,4,0,1.4,4,8,1.8,4,0,2.1,4,0,2.3,4,0,2.7,4,0
C-3,82,38,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,680,85,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0,1.3,4,0
C-3,83,63,1.2,4,0,1.5,4,0,1.7,4,0,1.8,4,0,1.9,4,0,2.1,4,38
C-3,84,88,12.8,3,0,13,3,0,13.5,3,0,13.5,2,0,13.6,3,0,23.7,2,0
C-3,85,88,10.6,3,0,11,3,0,11.5,3,0,11.5,2,0,11.6,3,0,0,0,0
C-3,86,85,1.9,4,0,2.3,4,8,2.4,4,0,2.5,4,1,2.6,4,1,2.6,4,12
C-3,87,79,1.2,4,0,1.7,4,0,2.1,4,0,2.5,4,8,2.9,4,0,3.3,4,0
C-3,88,29,1.6,4,0,2,4,0,2.3,4,0,2.5,4,1,2.8,4,0,3.5,4,0
C-3,89,38,26.3,1,0,27,2,0,27.9,2,0,28.5,2,0,29.2,2,0,30.4,2,0
C-3,90,79,1.3,4,0,2,4,0,2.5,4,0,2.9,4,0,3.3,4,0,4.3,4,0
C-3,91,79,1.1,4,0,1.4,4,8,1.6,4,0,1.7,4,0,1.8,4,0,1.8,4,3
C-3,92,40,10.8,4,0,11.1,4,0,11.5,4,0,11.9,4,0,12.1,4,0,12.6,4,0
C-3,510,33,0,0,0,1.3,4,8,1.4,4,0,1.5,4,0,1.6,4,0,0,0,9
C-3,93,33,1.8,4,0,2.2,4,0,2.5,4,0,0,0,9,0,0,0,0,0,0
C-3,94,63,1.1,4,8,1.2,4,8,1.4,4,8,1.5,4,0,1.6,4,0,0,0,9
C-3,95,40,3.3,4,8,3.3,4,2,0,0,9,0,0,0,0,0,0,0,0,0
C-3,686,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
C-3,96,38,8.6,3,0,8.9,3,0,9.4,3,0,9.9,3,0,10.1,3,0,10.6,3,0
C-3,97,33,1.1,4,0,1.3,4,0,1.5,4,0,1.6,4,0,0,0,9,0,0,0
C-3,98,29,2.2,4,8,2.3,4,8,2.4,4,8,2.4,4,8,0,0,9,0,0,0
C-3,687,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4,0
C-3,99,79,1.5,4,81,1.5,4,8,1.6,4,18,1.6,4,1,1.6,4,1,0,0,9
C-3,688,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
C-3,100,79,3.5,4,8,3.9,4,8,4.3,4,8,4.6,4,0,4.8,4,0,5.3,4,0
C-3,101,79,1.7,4,8,2,4,8,2.1,4,8,2.2,4,3,2.2,4,3,2.4,4,38
C-3,102,40,7,3,0,7.2,3,0,7.5,4,0,7.6,4,0,7.8,4,0,8,4,0
C-3,103,33,1.2,4,0,1.4,4,0,0,0,9,0,0,0,0,0,0,0,0,0
C-3,104,63,1.4,4,8,1.4,4,38,1.4,4,28,1.4,4,3,1.4,4,3,0,0,9
C-3,511,32,0,0,0,1.2,4,8,1.2,4,0,1.4,4,0,1.7,4,0,2.3,4,0
C-3,105,63,1.3,4,82,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
C-3,689,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
C-3,106,63,2.1,4,8,2.1,4,8,2.1,4,8,2.1,4,18,2.1,4,8,0,0,9
C-3,107,32,2.2,4,8,2.5,4,8,2.8,4,0,3,4,0,3.1,4,0,3.6,4,0
C-3,108,32,1.8,4,8,1.8,4,8,1.8,4,0,1.8,4,0,1.9,4,0,1.9,4,1
C-3,109,63,3.3,4,81,3.5,4,8,3.6,4,1,3.7,4,1,3.8,4,1,3.9,4,1
C-3,110,79,2.2,4,8,2.4,4,8,2.6,4,8,2.7,4,0,2.8,4,0,3,4,8
C-3,111,40,10.1,2,0,10.6,2,0,11.3,2,0,11.6,2,0,12.2,2,0,13.4,2,0
C-3,112,79,2.2,4,1,2.6,4,0,2.9,4,0,3.2,4,0,3.4,4,0,3.8,4,0
C-3,113,63,1.5,4,8,1.5,4,38,1.7,4,38,1.7,4,3,1.7,4,3,0,0,9
